4025067	/m/0bd3g7	Plunkett & Macleane	1999-04-02		102.0	{"/m/02h40lc": "English Language"}	{"/m/01mjq": "Czech Republic", "/m/07ssc": "United Kingdom"}	{"/m/0lsxr": "Crime Fiction", "/m/04btyz": "Heist", "/m/0556j8": "Buddy film", "/m/03k9fj": "Adventure", "/m/04xvh5": "Costume drama", "/m/0hj3m_6": "Costume Adventure", "/m/03btsm8": "Action/Adventure", "/m/01z4y": "Comedy", "/m/02kdv5l": "Action"}
17571974	/m/0464t_m	Ball Don't Lie	2009		102.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama"}
18467204	/m/04f0b4y	Mystery Mansion			95.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02n4kr": "Mystery", "/m/0bj8m2": "Children's", "/m/07s9rl0": "Drama", "/m/03k9fj": "Adventure", "/m/0hj3myq": "Children's/Family"}
7893550	/m/026hymn	No Time for Nuts	2006-09-14		7.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01zhp": "Computer Animation", "/m/02hmvc": "Short Film", "/m/01z4y": "Comedy", "/m/0hj3myc": "Children's Fantasy"}
10233273	/m/02q601y	Rockets Galore!	1957		94.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/02l7c8": "Romance Film", "/m/01z4y": "Comedy"}
6109201	/m/0fqh_5	Joshua Tree	1993-10-19		108.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/0lsxr": "Crime Fiction", "/m/0219x_": "Indie", "/m/03btsm8": "Action/Adventure", "/m/02kdv5l": "Action", "/m/03k9fj": "Adventure"}
7533970	/m/0kv9xq	Tartuffe	1925		99.0	{"/m/06ppq": "Silent film", "/m/04306rv": "German Language"}	{"/m/084n_": "Weimar Republic", "/m/09c7w0": "United States of America", "/m/0345h": "Germany"}	{"/m/06ppq": "Silent film", "/m/0219x_": "Indie", "/m/03q4nz": "World cinema", "/m/03p5xs": "Comedy of manners", "/m/01g6gs": "Black-and-white", "/m/04xvlr": "Period piece", "/m/06nbt": "Satire", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy"}
26531819	/m/0bh8q94	Robot Bastard!	2002		17.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film"}
15349469	/m/03m5vzd	Defiance	2008-12-13	56462926	129.0	{"/m/06b_j": "Russian Language", "/m/02h40lc": "English Language", "/m/04306rv": "German Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/03g3w": "History", "/m/02kdv5l": "Action", "/m/07s9rl0": "Drama", "/m/082gq": "War film"}
33032079	/m/0h51lph	A Letter to Momo	2011-09-10		120.0	{"/m/03_9r": "Japanese Language"}	{"/m/03_3d": "Japan"}	{"/m/07s9rl0": "Drama", "/m/0hcr": "Animation"}
5064191	/m/0d12sr	Germany Year Zero	1947		74.0	{"/m/064_8sq": "French Language", "/m/02bjrlw": "Italian Language", "/m/02h40lc": "English Language", "/m/04306rv": "German Language"}	{"/m/0f8l9c": "France", "/m/03rjj": "Italy", "/m/0345h": "Germany"}	{"/m/07s9rl0": "Drama", "/m/03q4nz": "World cinema", "/m/01g6gs": "Black-and-white"}
34843481	/m/0j44m69	The Career of a Chambermaid	1976-02-06		120.0	{"/m/02bjrlw": "Italian Language"}	{"/m/03rjj": "Italy"}	{"/m/05p553": "Comedy film"}
3838108	/m/0b2lzs	Gasbags	1940		77.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/03k9fj": "Adventure", "/m/06qm3": "Screwball comedy", "/m/0hj3l_y": "Action Comedy", "/m/03btsm8": "Action/Adventure", "/m/01z4y": "Comedy", "/m/02kdv5l": "Action"}
31156132	/m/0gh6rjx	Kuttyedathi	1971-02-26			{}	{}	{"/m/07s9rl0": "Drama"}
2752058	/m/080s26	Straight-Jacket	2004-11-26	45497	96.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0hn10": "LGBT", "/m/0d63kt": "Gay", "/m/04xvlr": "Period piece", "/m/0bc42t_": "Gay Interest", "/m/01z4y": "Comedy", "/m/04tkhfk": "Gay Themed", "/m/02l7c8": "Romance Film"}
13502176	/m/03c7f_9	A Fight for Love	1919-03-24		60.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06ppq": "Silent film", "/m/0hfjk": "Western", "/m/01g6gs": "Black-and-white", "/m/0219x_": "Indie"}
25120274	/m/09gbdh0	To Live and Die in Mongkok	2009		95.0	{"/m/012w70": "Cantonese"}	{"/m/03h64": "Hong Kong"}	{"/m/01jfsb": "Thriller", "/m/0lsxr": "Crime Fiction", "/m/0gw5qqq": "Chinese Movies", "/m/03q4nz": "World cinema", "/m/0hj3n01": "Crime Drama"}
19939004	/m/04yb4z6	Obsession	1954-10-28		103.0	{"/m/064_8sq": "French Language"}	{"/m/0f8l9c": "France", "/m/03rjj": "Italy"}	{"/m/0lsxr": "Crime Fiction", "/m/07s9rl0": "Drama"}
31196912	/m/0gj9253	Batwara	1989-07-14			{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/02kdv5l": "Action", "/m/07s9rl0": "Drama", "/m/03k9fj": "Adventure", "/m/01chg": "Bollywood"}
34652966	/m/0j28s06	The Devil's Carnival	2012-03-30			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/04t36": "Musical", "/m/03npn": "Horror"}
19408705	/m/04m_268	Two Too Young	1936-09-26		10.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/0hqxf": "Family Film", "/m/01z4y": "Comedy", "/m/01g6gs": "Black-and-white"}
36236979	/m/0k2h3wf	Thirunelveli	2000-01-14			{"/m/07c9s": "Tamil Language"}	{"/m/03rk0": "India"}	{"/m/07s9rl0": "Drama"}
3150618	/m/08vpp2	The Greengage Summer	1961-04-04		99.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/07s9rl0": "Drama", "/m/01j1n2": "Coming of age"}
3759215	/m/09zf_q	The Time Machine	2002-03-04	123729176	96.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06n90": "Science Fiction", "/m/03k9fj": "Adventure", "/m/094ddt": "Doomsday film", "/m/07s9rl0": "Drama", "/m/060__y": "Film adaptation", "/m/07s2s": "Time travel", "/m/02kdv5l": "Action"}
30101870	/m/0g58c87	Buriki no kunsho	1981			{}	{"/m/03_3d": "Japan"}	{"/m/0gw5n2f": "Japanese Movies"}
36104423	/m/0j_6xdj	Courier Boy Kalyan	2012-11-18			{"/m/09s02": "Telugu language"}	{"/m/03rk0": "India"}	{"/m/02l7c8": "Romance Film", "/m/02kdv5l": "Action"}
16159966	/m/03wbjdj	Ah Long Pte Ltd				{"/m/0459q4": "Standard Cantonese", "/m/04j9zqq": "Hokkien", "/m/0653m": "Standard Mandarin", "/m/012w70": "Cantonese"}	{"/m/06t2t": "Singapore"}	{"/m/01z4y": "Comedy"}
31458474	/m/0gkxx_0	The Tall Man	2012-03-12		106.0	{"/m/02h40lc": "English Language"}	{"/m/0f8l9c": "France", "/m/09c7w0": "United States of America", "/m/0d060g": "Canada"}	{"/m/01jfsb": "Thriller", "/m/07s9rl0": "Drama", "/m/01rbb": "Crime", "/m/02n4kr": "Mystery"}
5128234	/m/0d41pf	Basha	1995-01-15			{"/m/07c9s": "Tamil Language"}	{"/m/03rk0": "India"}	{"/m/01jfsb": "Thriller"}
27368265	/m/0by08ww	Great Guns!	1927-10-17			{}	{}	{"/m/02hmvc": "Short Film", "/m/05p553": "Comedy film", "/m/0hcr": "Animation", "/m/082gq": "War film"}
32456667	/m/0gmgvqx	The Escape In The Silent	1966-05-27		83.0	{"/m/04306rv": "German Language"}	{"/m/03f2w": "German Democratic Republic"}	{"/m/0lsxr": "Crime Fiction", "/m/07s9rl0": "Drama"}
3688065	/m/09vh_4	Outrage	1950		75.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0lsxr": "Crime Fiction", "/m/07s9rl0": "Drama", "/m/03npn": "Horror"}
27367770	/m/07l50y8	A Shine of Rainbows	2010-04-09		101.0	{"/m/02h40lc": "English Language"}	{"/m/03rt9": "Ireland", "/m/0d060g": "Canada"}	{"/m/02h8pkk": "Family Drama", "/m/0219x_": "Indie", "/m/03q4nz": "World cinema", "/m/0hj3myq": "Children's/Family", "/m/0hj3mtj": "Animal Picture", "/m/0hj3mxx": "Childhood Drama", "/m/07s9rl0": "Drama", "/m/0hqxf": "Family Film"}
21153357	/m/05c3gwl	Behind The Player: Mike Inez	2008-11-01		72.0	{}	{"/m/09c7w0": "United States of America"}	{}
18832483	/m/04ghmvp	Quo Vadis	2001		170.0	{"/m/05qqm": "Polish Language"}	{"/m/09c7w0": "United States of America", "/m/05qhw": "Poland"}	{"/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama", "/m/04xvlr": "Period piece", "/m/03q4nz": "World cinema"}
9303009	/m/0283q3t	The Cat and the Mermouse	1949-09-03			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/0hqxf": "Family Film", "/m/0hcr": "Animation"}
8506932	/m/0275xvr	Lightning Bug	2004-04-09		97.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/03npn": "Horror", "/m/07s9rl0": "Drama", "/m/09blyk": "Psychological thriller", "/m/0219x_": "Indie"}
2450654	/m/07dzyz	School for Seduction	2004-05-14		104.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/06cvj": "Romantic comedy", "/m/0hj3n0w": "Ensemble Film", "/m/0gsy3b": "Sex comedy", "/m/03p5xs": "Comedy of manners", "/m/01t_vv": "Comedy-drama", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/02l7c8": "Romance Film"}
6301742	/m/0g0262	Sunburn	1979		99.0	{"/m/04306rv": "German Language", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/07ssc": "United Kingdom"}	{"/m/01z4y": "Comedy", "/m/0vjs6": "Detective"}
36221093	/m/0k0vdpy	Naangu Vazhi Saalai	2013-01-14			{"/m/07c9s": "Tamil Language"}	{"/m/03rk0": "India"}	{"/m/01jfsb": "Thriller"}
33032021	/m/0h51lp3	Power to Win	1942		12.0	{}	{}	{"/m/02hmvc": "Short Film"}
9632283	/m/02pmjld	The Miracle Rider	1935			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0hfjk": "Western", "/m/02kdv5l": "Action", "/m/03k9fj": "Adventure", "/m/01g6gs": "Black-and-white", "/m/0949yv": "Movie serial"}
4541243	/m/0c7y6y	Laaj	2003-11-26			{"/m/02hxcvy": "Urdu Language"}	{"/m/05sb1": "Pakistan"}	{"/m/02kdv5l": "Action", "/m/07s9rl0": "Drama"}
16248850	/m/03wd_pq	Dancing in the Dark	1986-10-17		93.0	{}	{"/m/0d060g": "Canada"}	{"/m/07s9rl0": "Drama"}
19273389	/m/04ljckn	Made in Paris	1966		103.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06cvj": "Romantic comedy"}
28362996	/m/0crgsm1	Uncle Sam	1996		89.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/0gf28": "Parody", "/m/0qdzd": "B-movie", "/m/0hj3n7f": "Horror Comedy", "/m/0jb4p32": "Zombie Film", "/m/03npn": "Horror", "/m/01585b": "Slasher"}
11324168	/m/02r7rmn	The Takeover	1995		91.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02kdv5l": "Action", "/m/0219x_": "Indie"}
2251890	/m/06zbf7	Maine Pyaar Kyun Kiya?	2005-07-15		138.0	{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/03q4nz": "World cinema", "/m/04t36": "Musical", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/01chg": "Bollywood"}
2296541	/m/071r_0	I Could Go On Singing	1963-03		99.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/04t36": "Musical", "/m/01lrrt": "Melodrama", "/m/07s9rl0": "Drama"}
29019414	/m/0c1rtl2	Drunkboat	2007		98.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama"}
23799436	/m/06_w_3s	Flooded Out	1961		87.0	{"/m/06nm1": "Spanish Language"}	{"/m/0jgd": "Argentina"}	{"/m/01g6gs": "Black-and-white"}
20881423	/m/058fmdx	Tarnished Lady	1931-05-02		83.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama"}
8949772	/m/027qwcn	The Walking Dead	1936-03-01		66.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03npn": "Horror", "/m/01g6gs": "Black-and-white", "/m/0fdjb": "Supernatural"}
29407504	/m/0drxrpy	La Belle Américaine			95.0	{}	{}	{"/m/05p553": "Comedy film"}
31434689	/m/0gkzlzv	Minstrel Man	1944		70.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/04t36": "Musical"}
21769648	/m/05msnb1	Flesh and Blood	1922-07			{}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama"}
29154719	/m/0dlmx46	Dimension	2010-08-25		27.0	{}	{}	{"/m/02hmvc": "Short Film"}
9974068	/m/02pykkq	Made in Hong Kong	1997		108.0	{"/m/0459q4": "Standard Cantonese"}	{"/m/03h64": "Hong Kong"}	{"/m/0lsxr": "Crime Fiction", "/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama", "/m/0gw5qqq": "Chinese Movies"}
6743019	/m/0glqlh	18000 Dead In Gordon Head	2001		13.0	{"/m/02h40lc": "English Language"}	{"/m/0d060g": "Canada"}	{"/m/02hmvc": "Short Film"}
14452976	/m/03d3_ck	The Wizard of Oz	1933		9.0	{"/m/02h40lc": "English Language"}	{"/m/0d060g": "Canada"}	{"/m/02hmvc": "Short Film"}
29975056	/m/091m8ms	Street of Sin	1928		70.0	{"/m/06ppq": "Silent film", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06ppq": "Silent film"}
25061063	/m/09gf8v1	The Uh! Oh! Show	2009		87.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03npn": "Horror", "/m/01z4y": "Comedy"}
6157237	/m/0ft60m	Christina's House	2000-02-24		96.0	{"/m/02h40lc": "English Language"}	{"/m/0d060g": "Canada"}	{"/m/01jfsb": "Thriller", "/m/03npn": "Horror", "/m/09blyk": "Psychological thriller", "/m/02n4kr": "Mystery", "/m/07s9rl0": "Drama", "/m/01585b": "Slasher", "/m/02b5_l": "Teen"}
15609471	/m/03mhkp1	Expresso	2007		10.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/02hmvc": "Short Film", "/m/01z4y": "Comedy"}
33090868	/m/0cj7gwd	The Myth of the American Sleepover	2010-05-17		93.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0219x_": "Indie", "/m/01t_vv": "Comedy-drama", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/01j1n2": "Coming of age", "/m/02l7c8": "Romance Film"}
15805582	/m/03nw1h4	The Golden Stallion	1927-01-15			{"/m/06ppq": "Silent film", "/m/02h40lc": "English Language"}	{}	{"/m/0hfjk": "Western", "/m/06ppq": "Silent film", "/m/01g6gs": "Black-and-white"}
18323058	/m/04cv_vq	Up, Down, Fragile	1995		169.0	{"/m/064_8sq": "French Language"}	{"/m/0f8l9c": "France"}	{"/m/01z4y": "Comedy"}
2239595	/m/06yf44	Ben and Me	1953-11-10		20.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film"}
26255383	/m/0b77wzl	Lecherous Older Sister	2000-04-28		55.0	{}	{"/m/03_3d": "Japan"}	{"/m/0gw5n2f": "Japanese Movies"}
21852596	/m/05p9_r8	Anand Aur Anand	1984		142.0	{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/01jfsb": "Thriller", "/m/04t36": "Musical", "/m/01chg": "Bollywood", "/m/03q4nz": "World cinema"}
1853749	/m/0615h6	Frankenstein Conquers the World	1965-08-08		94.0	{"/m/03_9r": "Japanese Language", "/m/02h40lc": "English Language", "/m/04306rv": "German Language"}	{"/m/03_3d": "Japan"}	{"/m/06n90": "Science Fiction", "/m/0gw5n2f": "Japanese Movies", "/m/03q4nz": "World cinema", "/m/07s9rl0": "Drama", "/m/03npn": "Horror", "/m/0hj3m_c": "Costume Horror"}
12122839	/m/02vqjsm	Kennedy et moi	1999-12-22		86.0	{"/m/064_8sq": "French Language"}	{"/m/0f8l9c": "France"}	{"/m/01t_vv": "Comedy-drama"}
31122381	/m/0gh7vwv	Napoleon Road	1953-10-14		90.0	{"/m/064_8sq": "French Language"}	{"/m/0f8l9c": "France"}	{"/m/05p553": "Comedy film"}
6040862	/m/0fm079	Children of the Revolution	1996-12-26		101.0	{"/m/02h40lc": "English Language"}	{"/m/0chghy": "Australia", "/m/0ctw_b": "New Zealand"}	{"/m/0gf28": "Parody", "/m/03q4nz": "World cinema", "/m/06nbt": "Satire", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/0cshrf": "Political cinema", "/m/0vgkd": "Black comedy"}
5501911	/m/0dpq8z	A Fine Mess	1986-08-08		90.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06cvj": "Romantic comedy", "/m/0lsxr": "Crime Fiction", "/m/01z4y": "Comedy", "/m/09q17": "Slapstick"}
3810062	/m/0b14d1	Sorority Girl	1957-10		61.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama", "/m/01g6gs": "Black-and-white"}
1913775	/m/065qhp	Rock-A-Doodle	1992-04-03	11657385	74.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/03rt9": "Ireland", "/m/07ssc": "United Kingdom"}	{"/m/0hj3myq": "Children's/Family", "/m/0hcr": "Animation", "/m/04t36": "Musical", "/m/0bj8m2": "Children's", "/m/01hmnh": "Fantasy", "/m/0hj3myc": "Children's Fantasy", "/m/0hj3mtv": "Animated Musical", "/m/04rlf": "Music", "/m/0hqxf": "Family Film"}
20926377	/m/02vrgnr	Hancock	2008-07-02	624386746	102.0	{"/m/03_9r": "Japanese Language", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0lsxr": "Crime Fiction", "/m/06n90": "Science Fiction", "/m/04pbhw": "Superhero movie", "/m/0hj3l_y": "Action Comedy", "/m/0btmb": "Superhero", "/m/01hmnh": "Fantasy", "/m/01z4y": "Comedy", "/m/02kdv5l": "Action"}
4106074	/m/0bjd1x	The Phenix City Story	1955		100.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/0lsxr": "Crime Fiction", "/m/06lbpz": "Social problem film", "/m/0hj3n01": "Crime Drama", "/m/01f9r0": "Docudrama", "/m/07s9rl0": "Drama", "/m/01g6gs": "Black-and-white", "/m/02xh1": "Film noir"}
20919325	/m/05b3r_4	The Banana Splits in Hocus Pocus Park				{}	{"/m/09c7w0": "United States of America"}	{"/m/06n90": "Science Fiction", "/m/03k9fj": "Adventure", "/m/0hcr": "Animation", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/01hmnh": "Fantasy", "/m/0hqxf": "Family Film"}
28325333	/m/0chkm4g	Brought by the Sea	2010-04-16	38949	107.0	{"/m/02hwyss": "Turkish Language", "/m/02h40lc": "English Language"}	{"/m/01znc_": "Turkey"}	{"/m/07s9rl0": "Drama"}
15205867	/m/03hltz2	Khalass	2007		101.0	{"/m/0jzc": "Arabic Language"}	{"/m/04hqz": "Lebanon"}	{"/m/07s9rl0": "Drama", "/m/01z4y": "Comedy"}
22225014	/m/04y4gnl	Stingray Sam	2009-01-20		62.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06n90": "Science Fiction", "/m/04t36": "Musical", "/m/09zvmj": "Space western", "/m/05p553": "Comedy film"}
27374407	/m/0by1t1k	El Terrible Toreador				{}	{}	{"/m/0hqxf": "Family Film", "/m/05p553": "Comedy film", "/m/0hcr": "Animation"}
32149223	/m/0gxz3td	Peekaboo	2010		10.0	{"/m/02h40lc": "English Language"}	{"/m/0chghy": "Australia"}	{"/m/02hmvc": "Short Film", "/m/01jfsb": "Thriller", "/m/07s9rl0": "Drama"}
17325203	/m/043mk_r	The Dangerous Flirt	1924-10-19			{"/m/06ppq": "Silent film", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02l7c8": "Romance Film", "/m/06ppq": "Silent film", "/m/01g6gs": "Black-and-white"}
26797962	/m/0bmc_1l	I Killed the Count	1939		69.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/02n4kr": "Mystery", "/m/01z4y": "Comedy"}
23419992	/m/06w8_3b	The Rag Man	1925-01-16		68.0	{"/m/06ppq": "Silent film", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06ppq": "Silent film", "/m/0hj3myq": "Children's/Family", "/m/01t_vv": "Comedy-drama", "/m/01g6gs": "Black-and-white", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy"}
10250108	/m/02q6h2_	Gold Dust Gertie	1931-06-27		65.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06cvj": "Romantic comedy", "/m/01z4y": "Comedy"}
31155704	/m/0gh6xpp	Kavalam Chundan	1968			{}	{"/m/03rk0": "India"}	{}
32910163	/m/0h3qqx6	Bheeshmar	2003-09-19		150.0	{"/m/07c9s": "Tamil Language"}	{}	{"/m/0lsxr": "Crime Fiction"}
19495316	/m/04n0dw3	Raja Makutam	1959		179.0	{"/m/09s02": "Telugu language"}	{"/m/03rk0": "India"}	{"/m/02l7c8": "Romance Film", "/m/02kdv5l": "Action", "/m/07s9rl0": "Drama"}
18938940	/m/04jjmdf	They Came to a City				{}	{"/m/07ssc": "United Kingdom"}	{"/m/07s9rl0": "Drama"}
20000224	/m/04yb52q	Jewel of the Sahara			17.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/01hmnh": "Fantasy", "/m/01z4y": "Comedy"}
10615587	/m/02qk9k5	Buddha Mil Gaya	1971		138.0	{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/02n4kr": "Mystery", "/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama", "/m/04t36": "Musical"}
3626936	/m/09qvsz	Island in the Sky	1953-09-05	2750000	109.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01drsx": "Disaster", "/m/03btsm8": "Action/Adventure", "/m/02kdv5l": "Action", "/m/07s9rl0": "Drama", "/m/03k9fj": "Adventure"}
17546815	/m/0479hl1	A Fine Feathered Frenzy				{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0hcr": "Animation"}
26253096	/m/0b77v3j	A Smile Like Yours	1997-08-22	3330352	97.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06cvj": "Romantic comedy", "/m/02l7c8": "Romance Film", "/m/01z4y": "Comedy"}
5004716	/m/0czfb2	Kadhal Kondein	2003		165.0	{"/m/07c9s": "Tamil Language"}	{"/m/03rk0": "India"}	{"/m/07s9rl0": "Drama"}
17981877	/m/047s6x_	A Star Is Bored	1956-09-15		7.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/0hqxf": "Family Film", "/m/01z4y": "Comedy", "/m/0hcr": "Animation"}
8613432	/m/027b0fg	Crisis	1939-03-11		95.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/082gq": "War film", "/m/01g6gs": "Black-and-white", "/m/0jtdp": "Documentary"}
26387126	/m/0bbzbxd	Father and Guns	2009-07-08		107.0	{}	{"/m/0d060g": "Canada"}	{"/m/01z4y": "Comedy"}
10565046	/m/02qhy0s	China Blue	2005-09-12		86.0	{"/m/0653m": "Standard Mandarin", "/m/02h40lc": "English Language", "/m/012w70": "Cantonese"}	{"/m/09c7w0": "United States of America"}	{"/m/0jtdp": "Documentary"}
5873998	/m/0fb5_6	End Day	2005-04-21			{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/01jfsb": "Thriller", "/m/07s9rl0": "Drama"}
36060047	/m/0j_490m	Makkal Aatchi	1995-10-23			{"/m/07c9s": "Tamil Language"}	{"/m/03rk0": "India"}	{}
6214470	/m/0fx586	Arcanum	2006-07-22		80.0	{"/m/02h40lc": "English Language"}	{"/m/0d060g": "Canada"}	{"/m/06n90": "Science Fiction"}
19802547	/m/04q25fz	South of Tana River	1963-12-20		84.0	{"/m/0295r": "Danish Language"}	{"/m/0k6nt": "Denmark"}	{"/m/0hqxf": "Family Film"}
25988905	/m/0b6kw1q	The Bike	2008-04		17.8333333333	{"/m/06b_j": "Russian Language", "/m/02h40lc": "English Language"}	{"/m/06bnz": "Russia"}	{"/m/02hmvc": "Short Film"}
936196	/m/03rjkb	The Wizard	1989-12-15	14278900	100.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03k9fj": "Adventure", "/m/01t_vv": "Comedy-drama", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/01j1n2": "Coming of age", "/m/0hqxf": "Family Film", "/m/02b5_l": "Teen"}
24142235	/m/07k58pb	The Outer Gate	1937-08-04		62.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0lsxr": "Crime Fiction", "/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama"}
10622166	/m/02qkg_9	The Duel	2000		100.0	{"/m/0459q4": "Standard Cantonese", "/m/0653m": "Standard Mandarin", "/m/012w70": "Cantonese"}	{"/m/03h64": "Hong Kong", "/m/0d05w3": "China"}	{"/m/08322": "Wuxia", "/m/03k9fj": "Adventure", "/m/03q4nz": "World cinema", "/m/06n90": "Science Fiction", "/m/03btsm8": "Action/Adventure", "/m/04t2t": "Martial Arts Film", "/m/01hmnh": "Fantasy", "/m/01z4y": "Comedy", "/m/02kdv5l": "Action", "/m/0gw5qqq": "Chinese Movies"}
9919906	/m/06_yb2c	En la selva no hay estrellas	1967		90.0	{"/m/06nm1": "Spanish Language"}	{"/m/0jgd": "Argentina"}	{"/m/03k9fj": "Adventure"}
1741670	/m/05sfxp	Wet & Wild: Slippery When Wet	2000		58.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jk9n": "Pornographic movie"}
